"366","Nivia Guest","0","large","1984","Munson, R.W.","A vibrant burgundy purple flower with a small yellow green throat. In warmer weather a chalky plum eyezone is visible. Scapes taller (32"") here than registered.","24","5","t","e","m","5.50","1","10"
"367","Nordic Night","0","large","1991","Salter","A purple flower with a green throat edged in white which continues along the midribs. The petals also have a thin white edging.","24","5","t","s","e,m","6.00","1","3"
"368","Nosferatu","0","large","1990","Hanson","A fine, ruffled, deep royal purple flower with a chartreuse throat.","26","6","t","s","m","6.50","0","0"
"369","Nova","0","large","1962","Lester","A fragrant, lemon yellow flower with slender petals and sepals. One of the best scented daylilies we have and is always popular.","22","6","d","d","e,m","4.50","1","7"
"370","Ocean Rain","0","large","1984","Hanson","An orchid lavender bitone with a lighter halo and a yellow green throat.","26","6","t","s","e,m","5.00","1","5"
"371","Old Tangiers","0","large","1985","Millikan, B.","A glowing reddish orange flower with yellow midribs and deeper shading around a yellow to green throat.","28","5","t","s","m,l","5.00","1","6"
"372","Olive Bailey Langdon","0","large","1974","Munson, R.W.","A classic daylily that has remained popular over the years. The violet purple flowers are rounded and lightly ruffled. Usually reblooms towards the end of the season, so it is often one of the first and one of the last to bloom.","28","5","t","s","e,m","4.50","1","10"
"373","Omomuki","0","large","1991","Stamile","A very ruffled bright yellow flower with a greenish influence and a green throat.","26","5","t","d","e,m","6.00","1","8"
"374","Orange Dream","0","large","1983","Durio, A.","A showy burnt orange self with a yellow green throat and of round and ruffled form.","28","6","t","e","e,m","4.00","1","6"
"375","Orange Empire","0","large","1994","Brooks, B.","This orange flower has a red- orange eyezone and yellow midribs. This tall daylily makes quite a statement.","34","6","t","s","m","6.00","1","4"
"376","Orange Velvet","0","large","1988","Joiner","An aptly named daylily, with its large soft orange flowers of velvety texture and round ruffled form.","30","7","d","s","m","5.50","1","6"
"377","Oriental Ruby","2018","large","1968","Fischer","Carmine red flower with a greenish throat. A heritage classic. ","34","6","d","d","m,l","3.50","1","10"
"378","Our Kirsten","0","large","1991","Hansen","A soft,diamond dusted, peachy pink flower with a leathery texture and a large green throat.","26","6","d","e","m","5.50","1","6"
"379","Outrageous","0","large","1978","Stevens, D.","A popular and eye catching daylily, the flower is burnt orange with a very large deep red eyezone.","22","5","t","d","m","5.00","1","10"
"380","Painted Pink","0","large","1983","Harris","A beautiful,wide and lightly ruffled rose pink flower. In cooler weather there is a narrow rose red band around the green throat.","24","5","t","d","e,m","5.00","1","5"
"381","Paper Butterfly","0","large","1983","Morss","A distinctive cream peach flower with an intriguing violet shaded eyezone pattern.","24","6","t","s","e","5.00","1","8"
"382","Parson's Robe ","0","large","1988","Peck","A very dark red-purple flower with a green throat.","24","6","t","d","m","5.00","1","5"
"383","Party Queen","0","large","1980","Peck","Round, ruffled and frilly,this sparkling flower is a melon apricot blend with a small apricot throat.","28","6","t","d","m","5.00","1","6"
"384","Passion for Red","0","large","1994","Stamile","A stunning scarlet red self with a green yellow throat.","27","7","t","s","e,m","6.50","1","3"
"385","Pastel Ballerina","0","large","1984","Munson, R.W.","An unusual peachy pink flower with a seersucker texture. One of the few Munson diploids available.","18","6","d","e","e,m","4.00","1","5"
"386","Pat Mercer","0","large","1982","Joiner","Initially bright red- orange, these large flowers gradually become more orange, sometimes lasting into the second day. ","28","7","d","s","m","5.00","1","6"
"387","Peach Whisper","0","large","1991","Stamile","A lovely soft peach pink with lighter midribs and a yellow throat.","25","6","t","d","m","6.50","1","7"
"388","Pear Ornament","0","large","1986","Spalding, W.","A sumptuous, ruffled cream flower with a green throat and a heavy, waxy substance. Registered as evergreen but semi-evergreen to dormant here.","16","6","d","s","m","5.00","1","10"
"389","Pearl Jam","0","large","1995","Shooter, E.","A pretty flower of palest mauve with a purple eyezone and a yellow green throat.","26","5","d","d","m","5.00","1","8"
"390","Pearl Lewis","0","large","1984","Peck","Arguably the finest daylily introduced by Virginia Peck, this is an exquisitely formed melon gold blend with an olive green throat.","24","6","t","d","m,l","5.00","1","8"
"391","Penelope Vestey","0","large","1969","Coe","An older style pink flower of a flaring, trumpet shape. Raised in the UK and still popular here.","36","5","d","s","l","4.00","1","4"
"392","Persian Ruby","2018","large","1998","Trimmer","A massive ruby red to purple flower with a large, star shaped, yellow green throat.","30","8","t","d","e,m","8.50","1","5"
"393","Pink Circle","0","large","1981","Spalding, W.","A pink flower with a circular deep pink eyezone. A rare beauty.","16","5","d","s","m","5.00","1","5"
"394","Pink Cotton Candy","0","large","1991","Stamile","A clear pale pink with a narrow red eyezone. Larger than most of the 'Candy' range but still from 'Siloam Virginia Henson' breeding.","23","5","t","d","m,l","6.00","1","6"
"395","Pink Damask","0","large","1951","Stevens","An old favourite of traditional open, flared, lily like form. Produces an abundance of mauve pink flowers.","36","5","d","d","m","2.50","1","6"
"396","Pink Flirt","0","large","1987","DeKerlegand","A very ruffled, bright pink flower with a yellow green throat. This award winning daylily is highly regarded and always in demand.","20","6","d","s","e","6.00","1","4"
"397","Pink Monday","0","large","1981","Sellers","Soft pink flowers with lighter midribs and a green throat.","26","6","t","d","m","5.00","1","10"
"398","Pirate Treasure","0","large","1989","Harris-Benz","Pieces of eight! A massive bright gold flower with a green throat.","26","7","t","s","m,l","5.50","1","10"
"399","Pirate's Patch","0","large","1991","Salter","A round and ruffled creamy white flower with a bold purple eyezone and matching edge.  ","28","6","t","e","e,m","6.00","1","8"
"400","Pony","0","large","1972","Durio","An interesting bicolour, having lavender petals and cream sepals, with cream midribs and a green throat.","26","5","d","d","m","4.50","0","0"
"401","Porcelain Pleasure","0","large","1983","Stamile","An ivory white self with a green throat. Vigorous and floriferous and a parent of 'Arctic Snow'.","26","6","t","d","m,l","4.50","1","5"
"402","Prairie Blue Eyes","0","large","1970","Marsh","A star shaped lavender purple flower with a greenish yellow throat and a faint darker halo. One of our best sellers.","28","5","d","s","m","4.00","1","10"
"403","President Hadley","2018","large","1981","Pettus","Beautiful, ruffled cream melon flower with a yellow to green throat. ","26","7","t","d","m","6.00","1","8"
"404","Prince of Midnight","0","large","1990","Salter","Almost an Unusual Form, this blackcurrent purple flower segments twist and curl and the large cream throat is adorned by a chalky watermark.","26","6","t","s","m","7.50","1","10"
"405","Princeton Eyeglow","0","large","1988","Powell","An orange- cream flower with ruffled edges and a large mahogany red eyezone.","26","6","t","d","e,m","4.50","1","4"
"406","Prize Picotee Deluxe","2018","large","1987","Klehm","A cream-white flower with a purple eye and matching picotee edge. ","24","6","t","d","e,m","5.00","1","10"
"407","Prize Picotee Elite","0","large","1987","Klehm","A ruffled cream flower with a purple eyezone and a matching picotee edge which becomes more pronounced in hot weather.","25","5","t","d","e","5.00","1","6"
"408","Protocol","0","large","1986","Moldovan","A lavender-purple blend with a vivid creamy throat that extends onto the petals.","26","6","t","d","m","4.50","1","6"
"409","Proud Mary","0","large","1992","Salter","A beautiful medium pink flower with ruffled edges and a yellow green throat ","26","6","t","s","m","6.50","0","0"
"410","Ptarmigan","0","large","1989","Stamile ","A ruffled near white with a green heart and partial gold wire edging. A cross of Arctic Snow x White Tie Affair, taking the best from both parents.","26","6","t","d","m,l","6.00","0","0"
"411","Pug Yarborough","2018","large","1990","Carpenter, J.","A full and wide peach coloured flower with a narrow red eyezone around a large yellow green throat.","20","7","d","s","e","6.00","1","7"
"412","Pure and Simple","0","large","1993","Salter","This sherbet orange beauty is a superb example of the round and ruffled form. A small olive green throat completes the picture. ","28","6","t","s","e,m","8.00","1","10"
"413","Pumpkin Kid","0","large","1987","Spalding, W.M.","This flower is a pumpkin orange colour with a narrow red eye around the green throat. We love this one.  ","18","6","d","e","m","5.50","1","6"
"414","Purple Avenger","2018","large","1995","Shooter","A purple reverse bitone with a silvery sheen on the petals. A darker eye surrounds the green throat and is pierced by lighter midribs.","30","6","d","d","m","6.00","1","6"
"415","Pursuit of Excellence","2018","large","1984","Peck","A wide,full flowered near white from Virginia Peck's breeding program.","23","6","t","d","m","5.00","1","10"
"416","Pushamataha","0","large","1986","Gates, L.","A bright red flower with a darker red eyezone and a yellow green throat.","24","5","t","e","e","5.50","1","5"
"417","Quality of Mercy","0","large","1994","Carr","A creamy, near white flower with a ruffled gold wire edge and a green throat.","27","6","t","s","e,m","6.50","1","10"
"418","Queen of Spades","0","large","2010","Lytton","A very dark purple flower with an amber, yellow and green throat.","30","6","t","s","m","9.00","0","0"
"419","Quick Results","0","large","1987","Brooks, B.","Bright yellow flower with a green throat. Multiple branching with well placed blooms. Quick to establish as the name suggests.","33","6","t","s","e,m","5.00","1","7"
"420","Quietly Awesome","0","large","1987","Peck","A near white flower with a pale green throat and contrasting black anthers.","24","6","t","d","m","5.50","1","7"
"421","Quietness.","0","large","1986","Spalding, W.","A large, ruffled, light cream pink flower with a green overcast and green throat. Registered as semi evergreen but is evergreen here.","19","7","d","e","e,m","5.50","1","10"
"422","Quinn Buck","0","large","1976","Peck","Wide lavender pink blooms with ruffled edges and of triangular form. An old favourite and a good garden plant. ","26","7","t","d","m","4.50","1","10"
"423","Ra Hansen","0","large","1986","Talbott","A round and ruffled orchid lavender flower with a green- yellow throat. In America, it is claimed to have powder blue shading around the throat but we are not convinced. However, it is a most attractive colour.  ","28","5","d","e","e,m","5.50","0","0"
"424","Raging Tiger","0","large","1987","Rasmussen","A bold, wine red eyezone stands out from a base colour of burnt orange and yellow. Stunning in a clump. ","25","6","t","d","m","5.50","1","7"
"425","Real Wind","0","large","1977","Wild ","A large, pale orange flower with a prominent rose eyezone","27","6","t","d","m,l","4.50","0","0"
"426","Red Twister","0","large","1980","Ferguson","A red bitone with a gold throat. The sepals have a cinnamon tone.","27","6","t","d","m","5.00","0","0"
"427","Red Volunteer","0","large","1984","Oakes","A large, clear, candle red flower with a yellow gold throat. Many awards.","30","7","t","d","m","5.50","1","4"
"428","Regal Finale","0","large","1988","Stamile","A striking, blackcurrant purple flower with a large chartreuse throat and green heart. Good late season bloom.","26","6","d","d","l","6.00","1","10"
"429","Renie's Delight","0","large","2004","Kinnebrew, J.","A rose pink blend with a red halo and a yellow to green throat.","30","6","t","s","e","8.00","0","0"
"430","Richfield Wonder","0","large","1998","Crochet","A beautifully ruffled cream flower with a huge grape purple eyezone and a chartreuse throat. One of our absolute favourites.","16","6","d","d","e,m","8.50","1","10"
"431","Ricky Rose","0","large","1990","Brooks, B.","A rose pink flower with a deeper raspberry pink eyezone.","30","6","t","s","m","4.50","1","6"
"432","Riley Barron","0","large","1977","Munson, R.W.","It has been said that this daylily defines the colour red! The bright, almost blood red blooms provide a vibrant splash of colour. ","30","6","t","s","m","4.50","1","7"
"433","Robespierre","0","large","1990","Moldovan","A ruffled scarlet red flower with a small yellow green throat.","30","6","t","d","e,m","5.00","1","3"
"434","Rock Solid","2018","large","2002","Stamile","Creamy mauve with a bold plum eyezone and a large green throat. An outstanding award winner.","27","5","t","d","e,m","9.00","1","7"
"435","Rocket Booster","0","large","1997","Santa Lucia ","A big, bright red flower with a widespread yellow throat. ","36","8","t","d","e,m","7.00","0","0"
"436","Roman Toga","0","large","1981","Millikan, B.","A near white self with a chartreuse throat. Sometimes triangular in form on hot days. A late season star.","22","5","d","s","m,l","5.50","1","6"
"437","Rose","0","large","1984","Harris-Benz","A wide, ruffled rose pink with a green throat.","26","6","t","d","m","5.00","1","6"
"438","Rose Emily ","0","large","1982","Pierce","A soft, rose pink of round and ruffled form with a circular lime green throat. ","18","5","d","s","m","4.00","1","5"
"439","Roses in Snow","2018","large","1999","Hansen, D.","A pretty red flower with a narrow ivory white edge and an emerald green throat.","24","6","t","s","m","6.00","1","7"
"440","Rosewood Snowflakes","0","large","2005","Searle, C.","A round and ruffled near white out of 'Monica Marie and ' Gentle Shepherd'. A fine example of a British bred daylily.","27","5","d","d","m","8.00","1","7"
"441","Royal Diana","0","large","1997","Reinke","A regal,creamy white flower with a yellow to green throat.","30","6","d","s","m","5.50","1","8"
"442","Royal Heritage","0","large","1978","Munson, R.W.","Violet plum with a chalky violet eyezone.","32","6","t","s","m","4.00","1","8"
"443","Royal Parade","0","large","1999","Lytton","A deep grape purple flower with a primrose yellow watermark above a yellow to green throat. Raised in the UK.","28","7","t","s","m","6.00","1","8"
"444","Royal Saracen","0","large","1986","Munson, R.W.","Lavender purple flowers with a large chartreuse throat bordered by a chalky watermark halo.","26","6","t","e","e,m","5.00","1","8"
"445","Ruby Sentinel","0","large","1991","Benz","A rich ruby red flower with a darker halo and a green throat.","36","5","t","d","m,l","6.00","1","9"
"446","Ruby Sullivan","0","large","1993","Brown, E.C.","A clear light pink with a rose pink eyezone and a green throat.","24","5","d","s","m","5.50","0","0"
"447","Ruffled Apricot","0","large","1974","Baker","A very large, showy, warm apricot self. Makes a wonderful clump and much admired in the garden. It may be an older hybrid, but it's a really good one. Stout Medal winner in 1982.","28","7","t","d","e,m","4.00","0","0"
"448","Ruffled Ivory","0","large","1982","Brown, E.C.","Registered as 'near white', in our garden this flower is overlaid with a soft pink blush.","27","5","d","s","m","4.50","1","4"
"449","Ruffled Magic","0","large","1981","Brown, E.C.","Although registered as yellow with pink undertone, in our garden the pink predominates. This is probably due to the different climate and the influence of the pod parent 'Martha Adams'. ","25","5","d","s","m","4.00","1","8"
"450","Russian Easter","0","large","1991","Kirchhoff, D.","The base colour is yellow with a large mauve rose eyezone, a narrow matching edge and a green throat.","30","6","t","e","m","6.00","1","6"
"451","Russian Rhapsody","0","large","1973","Munson, R.W.","This award winner has a violet purple flower with a darker band around a yellow throat.","30","6","t","s","m","4.00","1","6"
"452","Sabra Salina","0","large","1991","Wilson, T.","One of the most beautiful pinks we have seen. The ruffled flower is clear pale pink and has a soft gold halo around the small green throat.","22","6","d","d","e,m","5.50","1","6"
"453","Sacred Drummer","0","large","1996","Salter","This pale pink flower has a violet- pink eye and a green throat. Produces masses of flowers. ","29","6","t","s","m","6.00","1","10"
"454","Saffron Glow","0","large","1982","Peck","A bright, sunny, yellow gold flower with a green heart. Round and very ruffled.","27","6","t","d","m","4.50","1","8"
"455","Sallie Brown","0","large","1994","Reinke","An amber hued salmon pink blend with a green yellow throat. These big flowers sometimes produce extra petals and sepals.","28","7","d","d","m","5.50","1","5"
"456","Salmon Sheen","0","large","1950","Taylor","This older daylily is a strong grower and produces masses of rich salmon pink blooms. The petals are tapered and attractively pinched at the ends. Luxuriant foliage. Stout Medal winner 1959.","34","5","d","e","e,m","2.50","0","0"
"457","Sandra Elizabeth","2018","large","1983","Stevens","Bright mid yellow flowers on this very late blooming daylily. One of the last to flower, ending the season on a cheerful note.","28","6","t","d","l","5.50","1","10"
"458","Santa's Little Helper","0","large","2007","Trimmer","A very ruffled dark red with a black red eyezone and a green throat.","29","5","t","e","e,m","8.00","0","0"
"459","Sariah","0","large","1982","Gage-Robertson","A pretty, pale melon pink flower with a green throat which radiates out onto the petals. One of Jan's favourites.","19","5","d","s","e,m","5.00","1","9"
"460","Scarlet Oak","0","large","1979","Griesbach-Klehm","Bright scarlet flowers on tall, sturdy scapes. A great performer for the second half of the season. ","36","6","t","d","m,l","4.50","0","0"
"461","Scarlet Orbit","0","large","1985","Gates","A very popular bright scarlet red with a darker halo and a yellow green throat.","22","6","t","s","e","5.00","1","3"
"462","Scarlock","0","large","1974","Peck","A highly regarded daylily classic, this large red flower has a yellow green throat.","36","7","t","d","m,l","4.50","1","5"
"463","Sea Swept Dreams","0","large","1996","Salter","An opulent, ruffled ivory cream flower with a green throat. Good rebloom here.","28","6","t","s","m","7.00","1","10"
"464","Sebastion","0","large","1978","Williams, J.","A fine purple flower with a green throat.","20","6","d","e","e,m","4.00","1","10"
"465","Seductor","0","large","1983","Gates","An apple red flower with a small green throat.","18","6","t","e","e,m","4.00","1","5"
"466","Self Determination","0","large","2004","Hanson, C.","A lavender purple blend with a thin white edge, a slate watermark eyezone and a green throat.","33","5","t","s","m,l","8.50","0","0"
"467","Seminole Blood","2018","large","1994","Kirchhoff, D.","A well formed blood red flower with a gold throat.","31","6","t","e","e,m","5.50","1","10"
"468","Seminole Wind","0","large","1993","Stamile","A round, ruffled rich pink with a yellow throat and green heart.","23","7","t","s","e,m","6.50","1","10"
"469","Serena Lady","0","large","1984","Marshall","A broad pink flower with a gold edge, lighter midribs and a green throat.","24","5","t","d","m","5.00","1","6"
"470","Shady Lady","0","large","1962","Owen","A very popular pale yellow flower with a prominent wine red eyezone. ","34","6","d","d","m","4.00","1","10"
"471","Shaman","0","large","1985","Gates","A ruffled, canary yellow flower with a green throat.","20","6","t","e","e,m","4.50","1","10"
"472","Shelly Victoria","0","large","1992","Reinke","A pastel cream apricot flower with a wonderful chamois leather texture. Very distinctive and beautiful.","26","7","d","s","m","6.50","1","6"
"473","Sherry Lane Carr","0","large","1993","Carr","A floral confection of creamy butter yellow with a ruffled gold edge and a green throat.","23","7","t","e","e,m","6.00","1","10"
"474","Silken Touch","2018","large","1990","Stamile","A silky smooth rose pink flower with a green throat.","23","6","t","d","e,m","6.00","1","8"
"475","Siloam Amazing Grace","0","large","1989","Henry","An exquisitely formed, rounded, ruffled flower of light yellow with a strong green throat. ","24","6","d","d","e,m","5.00","1","10"
"476","Siloam Double Classic","0","large","1985","Henry","Beautifully formed, bright pink double flowers. Although the first few blooms may be single, the colour and form are still delightful. Stout Medal winner 1993; a rare achievement for a double.","16","5","d","d","e,m","5.00","1","8"
"477","Siloam Frosted Mint","0","large","1980","Henry","Ruffled greenish yellow with a green throat.","26","6","d","d","e,m","4.50","1","7"
"478","Siloam Mama","0","large","1982","Henry","A lightly ruffled, rounded yellow flower with a green throat.","24","6","d","d","e,m","4.50","1","9"
"479","Siloam Paul Watts","2018","large","1988","Henry","A round and ruffled velvety red flower with a greenish yellow throat.","18","5","d","d","m","5.00","1","10"
"480","Siloam Spizz","0","large","1986","Henry","A perfectly round and delightfully ruffled yellow flower with a green throat.","18","5","d","d","m","4.50","1","9"
"481","Silver Ice","0","large","1984","Munson, R.W.","A broad,flat open flower of lilac pink with a chartreuse throat. Often reblooms.","25","5","t","s","e,m","5.00","1","8"
"482","Silver Lance","0","large","1998","Shooter","A very pretty shade of greyed lavender with a light purple eye and a yellow throat. The petals are edged in white.","24","5","d","s","m","6.00","1","5"
"483","Silver Veil","0","large","1977","Munson, R.W.","A pale silvery lavender,with a huge creamy yellow throat. Quite narrow petals produce a star like form.","28","5","t","e","e,m","5.00","1","10"
"484","Sings the Blues","2018","large","1990","Hansen","Mauve pink with a subtle,shaded violet eyezone pattern and a green throat.","26","6","d","s","m,l","4.50","1","10"
"485","Sir Modred","2018","large","1990","Webster","Black red flowers on a strong and vigorous plant. One of the darkest we grow.","24","6","t","d","m","6.00","1","6"
"486","Sister Grace","2018","large","1999","Shooter, F.",,"28","6","t","d","m","6.50","1","10"
"487","Smoking Gun","0","large","1987","Peck","A fine near black flower with a green throat. Registered as dormant but is evergreen here.","25","5","t","e","m","7.50","0","0"
"488","Smoky Mountain Autumn","0","large","1986","Guidry","The flower is a rich blend of autumnal colours, best described as a coppery rose pink with an olive green throat.","18","6","d","d","e","6.00","1","10"
"489","Smoky Mountain Bell","0","large","1992","Guidry","A lovely, ruffled, mauve pink flower with a yellow green throat.","25","6","d","e","e","7.50","0","0"
"490","Smuggler's Gold","0","large","1991","Branch","A distinctive yellow gold flower with a bronze overlay.","24","6","t","d","m","5.50","1","8"
"491","Snowy Morning","0","large","2009","Lytton","A lovely near white with a fine gold edge and a green throat.","28","6","t","d","m,l","10.50","1","8"
"492","So Excited","0","large","1986","Hansen, R.","Deep rose pink with a dark raspberry eyezone and a lime green throat. Reliable rebloomer.","26","5","d","e","e,m","5.00","0","0"
"493","Solomons Robes","0","large","1991","Talbott","A sumptuous purple flower with a green throat.","30","6","d","e","m","5.00","1","9"
"494","Sombrero Way","0","large","1973","Recamp","A light orange apricot blend with a deeper throat. Provides welcome blooms later in the season.","24","6","t","d","m,l","4.00","1","10"
"495","Someone Special","0","large","1987","Sikes","A delightful soft pink flower with a deeper rose halo around a yellow to green throat.","26","5","d","d","m","5.00","1","6"
"496","Southern Prize","0","large","1978","Brown, E.W.","An intriguing rose and tan blend with a gold throat.","29","6","t","e","e","4.50","0","0"
"497","Southern Wind","2018","large","2003","Stamile","Gorgeous pastel lavender- pink with a yellow throat and a gold braided edge.","28","6","t","s","e,m","9.50","1","5"
"498","Sparkling Orange","0","large","1983","Barth","Bright orange flowers that really do sparkle in the sunlight.","34","6","t","d","e,m","5.50","1","10"
"499","Spider Man","0","large","1982","Durio"," This large star shaped flower is bright red with a chartreuse throat.Looks wonderful growing with Alchemilla mollis.","24","7","t","d","e,m","5.50","1","4"
"500","Splendid Touch","0","large","1994","Stamile","A pink flower with a rose eyezone and a green throat. A multiple award winner.","26","6","t","e","e,m","6.50","1","5"
"501","Spode","0","large","1984","Munson, R.W.","A pastel pink flower of heavy substance. A lighter halo surrounds the chartreuse throat.","32","5","t","e","m,l","6.00","0","0"
"502","Spring Willow Song","0","large","1983","Munson, R.W.","Superbly formed, green throated, glistening lemon yellow flowers. Usually reblooms.","24","6","t","s","e,m","5.00","1","10"
"503","Stafford","0","large","1959","Randall","Dark red, star shaped flower with yellow mid ribs. Popular old British cultivar.","28","6","d","d","m","3.50","1","10"
"504","Strawberry Fields Forever","0","large","1997","Stamile","This flower has a strawberry pink eye and edge on a lighter pink background around the green throat.","26","5","t","e","e,m","7.00","0","0"
"505","Strutter's Ball","0","large","1986","Moldovan","A dark, violet purple that is well formed, floriferous and vigorous. A benchmark for this colour. ","28","6","t","d","m","5.00","0","0"
"506","Summer Wine","0","large","1973","Wild ","A clear grape purple flower with a greenish yellow throat that has remained popular.","24","6","d","d","m","4.00","1","10"
"507","Sunday Morning","0","large","1989","Harris-Benz","Glistening, ruffled lemon yellow blooms that are big, flat and round like plates.","24","6","t","d","m","5.50","1","10"
"508","Superlative","0","large","1986","Gates","A fine dark red with a darker halo and a green throat. Tends to flower on the low side as the scapes do not always clear the foliage but blooms are rarely obscured.","24","6","t","s","e","4.00","1","3"
"509","Susan Weber","0","large","1989","Branch","A pale pink flower, turning deeper rose pink towards the edge, which has a yellow green throat. Good late season bloomer.","26","6","d","s","l","5.50","0","0"
"510","Svengali","0","large","1987","Moldovan","This daylily certainly has a presence in the garden. The large, lavender pink flower has a hypnotic, deep plum eyezone which draws the attention.  ","30","7","t","d","m","5.50","1","10"
"511","Swallow Tail Kite","2018","large","1998","Hanson, C.","A tall and stately daylily which has a light purple flower with a lavender watermark and a chartreuse throat.","44","7","t","s","e,m","6.50","1","10"
"512","Swirling Water","0","large","1978","Carpenter, K.","A vibrant purple flower with an eyecatching creamy white throat which splashes out onto the petals.","22","7","d","s","e,m","5.00","0","0"
"513","Tachibana","2018","large","1981","Moldovan","Lavender mauve with a creamy lemon watermark around a yellow green throat","27","5","t","d","e,m","5.00","1","10"
"514","Tang Porcelain","0","large","1985","Kirchhoff, D.","A rich, rose pink flower of smooth texture with a lime green throat.","26","5","t","e","e,m","6.00","0","0"
"515","Tani","0","large","1983","Pierce","A flamboyant, ruffled, light rose pink flower with darker veining and a green throat. ","24","6","d","s","e,m","5.00","1","6"
"516","Taos","0","large","1999","Stamile","A fabulous pastel cream pink blend with a thin gold edge and green throat.","24","6","t","d","e,m","9.50","0","0"
"517","Tennyson","0","large","1999","Trimmer","A very pretty pink blend featuring a pencil thin eyezone around a yellow green throat.","26","5","t","d","e,m","8.50","0","0"
"518","Tetrina's Daughter","0","large","1971","Fay","An early tetraploid, this cultivar has older style trumpet shaped blooms of lemon yellow.","35","5","t","s","m","4.50","1","10"
"519","Thy True Love","0","large","1980","Guidry","Rose pink with a narrow, deeper rose eyezone around the large lemon to green throat.   ","21","6","d","e","e","4.50","1","6"
"520","Time Lord","0","large","1983","Munson, R.W.","An intriguing blend of rose red and copper with a yellow green throat.","30","6","t","e","e,m","4.50","1","10"
"521","Tonia Gay","0","large","1984","Spalding-Guillory ","Described as 'baby ribbon pink' this flower sparkles in the sunshine due to the presence of sugar crystals. This is known as 'diamond dusting'. Registered as evergreen, it is semi-evergreen to dormant here.","15","6","d","s","m","4.00","1","10"
"522","Torpoint","0","large","1962","Fischer, H.A.","A classic older daylily with narrow petals of buff pink and a deep yellow throat.","36","7","d","d","l","3.50","1","10"
"523","Towhead","0","large","1955","Hall, D.F.","Pastel lemon yellow flowers which regularly produce extra petals and sepals. Polymerous is the current term for this phenomenon.","36","5","d","d","m","3.50","1","10"
"524","Trahlyta","0","large","1982","Childs","Greyed purple with a prominent darker eyezone and a yellow green throat. Often used in breeding for Unusual Forms.","30","5","d","d","m","4.00","1","10"
"525","Trond","0","large","1986","Peck","A deep red flower with a green throat, rounded in form and lightly ruffled.","27","6","t","d","m","4.00","1","10"
"526","Trooping the Colour","0","large","2010","Lytton","A lovely ruffled, scarlet red flower with a green throat. Another winner from Eve Lytton.","23","6","t","s","m","10.00","0","0"
"527","Tropic Sunset","0","large","1987","Harris-Benz ","A big, very bright coral pink blend with a washed eyezone and a chartreuse throat.","24","7","t","d","e,m","7.50","1","6"
"528","Troubled Waters","0","large","1984","Peck","A intense dark purple with a green throat. Low growing, so best for front of border.","20","6","t","d","m","5.50","0","0"
"529","Turkish Turban","0","large","1985","Moldovan","A subtle blend of greyed lavender-orchid with darker veining and a lemon green throat.","26","6","t","s","e","4.00","1","10"
"530","Tuscawilla Charlie Baker","0","large","1990","Hansen, L.P.","A ruffled, bright lemon yellow flower with a green throat.","26","6","t","s","e,m","5.00","1","8"
"531","Tuscawilla Tigress","0","large","1988","Hansen","A massive bright orange flower with a darker eyezone and white midribs. ","25","7","t","s","e,m","6.00","1","8"
"532","Tutankhamun","2018","large","1978","Elliot","A lilac purple and cream bi colour with a green yellow throat.","26","5","d","e","m","4.00","1","10"
"533","Ultra Persuasion","2018","large","1992","Guidry","A gorgeous lavender pink blend with a lime green throat. Registered as evergreen but usually semi evergreen here.","24","6","d","s","m","6.00","1","10"
"534","Unchartered Waters","0","large","1996","Moldovan","A violet purple blend with lighter midribs and a yellow to green throat.","28","7","t","s","m","6.50","0","0"
"535","Uncle Bryan","0","large","1992","Shooter","A bright apple red flower with a large green throat. One of our favourite daylilies.","25","6","d","d","e,m","8.50","0","0"
"536","Unforgettable Fire","0","large","1988","Salter","A striking red orange flower with lighter orange midribs and a yellow throat.","28","6","t","s","e,m","5.50","1","10"
"537","Upper Class Peach","2018","large","1990","Klehm","A beautiful peach pink blend with a yellow to green throat and a thin yellow gold edge in hot weather. Blooms are held aloft on tall scapes.","40","6","t","d","m","6.50","1","10"
"538","Uptown Girl","0","large","1993","Stamile","A lovely soft pink flower with pearly white midribs and a yellow to green throat.","27","5","t","s","l","6.00","0","0"
"539","Valley Monster","0","large","1983","Powell, L.K.","A massive yellow flower brushed with cinnamon.","33","9","t","d","m","6.00","0","0"
"540","Vera Biaglow","0","large","1986","Moldovan","Broad, rounded and ruffled,deep pink flowers. A super daylily.","28","6","t","d","m,l","6.00","1","10"
"541","Vesuvian","0","large","1992","Benz","This superb, velvety deep ruby red flower is one of the most ruffled reds available. Needs a warm spell to perform at its' best, then it is absolutely stunning.","36","6","t","d","m","7.00","1","6"
"542","Vi Simmons","0","large","1987","Talbott","A pretty, ruffled medium pink flower with a green throat.","24","6","d","e","m","5.50","1","6"
"543","Victorian Lace ","0","large","1999","Stamile","Still one of the top pink daylilies, this multiple award winner is described as 'porcelain pink', which could refer to texture as well as colour. A thin gold braided edge is apparent in hot weather.","30","6","t","e","e,m","9.00","0","0"
"544","Video","0","large","1988","Millikan, B.","A crepe textured, ruffled pale lemon yellow flower. Vigorous and  floriferous.","20","5","d","s","e","4.00","1","6"
"545","Viewpoin","0","large","1965","Lambert","A rare, older style mauve pink flower with a yellow green throat. The narrow petals are lighter at the edges.","30","5","d","d","m","5.00","1","10"
